emp_id,status,turnover,location,level,date_of_joining,date_of_birth,last_working_date,gender,department,mgr_id,cutoff_date,generation,emp_age
E436,Inactive,1,Chicago,Analyst,06/03/2011,08/06/1989,16/11/2014,Female,Customer Operations,E13439,31/12/2014,Millennials,25.5
E12642,Active,0,Florida,Analyst,19/09/2012,18/09/1989,NA,Male,Customer Operations,E10429,31/12/2014,Millennials,25.3
E12575,Inactive,1,New York,Analyst,07/04/2010,02/11/1988,08/01/2014,Male,Customer Operations,E2367,31/12/2014,Millennials,25.2
E12549,Inactive,1,New York,Analyst,25/02/2011,19/10/1989,16/10/2014,Female,Customer Operations,E3606,31/12/2014,Millennials,25
E12479,Active,0,New York,Analyst,14/12/2011,11/12/1989,NA,Female,Customer Operations,E6775,31/12/2014,Millennials,25.1
E12238,Active,0,New York,Analyst,18/05/2012,10/07/1989,NA,Female,Customer Operations,E1131,31/12/2014,Millennials,25.5
E12231,Active,0,New York,Analyst,04/06/2010,20/01/1990,NA,Male,Customer Operations,E4051,31/12/2014,Millennials,25
E593,Active,0,New York,Analyst,07/10/2011,23/11/1989,NA,Female,Customer Operations,E13461,31/12/2014,Millennials,25.1
E12171,Active,0,Florida,Analyst,14/12/2011,19/12/1989,NA,Male,Customer Operations,E3249,31/12/2014,Millennials,25.1
E12146,Active,0,New York,Analyst,17/02/2012,15/11/1989,NA,Female,Customer Operations,E10524,31/12/2014,Millennials,25.1
E12139,Active,0,Florida,Analyst,14/03/2012,21/09/1989,NA,Male,Customer Operations,E13918,31/12/2014,Millennials,25.3
E12067,Active,0,New York,Analyst,20/07/2011,03/06/1990,NA,Male,Customer Operations,E12897,31/12/2014,Millennials,24.6
E664,Active,0,Florida,Analyst,25/01/2012,28/12/1989,NA,Male,Customer Operations,E13327,31/12/2014,Millennials,25
E691,Inactive,1,New York,Analyst,26/05/2010,06/04/1989,02/09/2014,Male,Customer Operations,E9423,31/12/2014,Millennials,25.4
E11880,Active,0,Florida,Analyst,04/01/2012,07/08/1989,NA,Male,Customer Operations,E13735,31/12/2014,Millennials,25.4
E11697,Active,0,Florida,Analyst,21/12/2011,28/11/1989,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,25.1
E11695,Active,0,New York,Analyst,22/10/2010,10/07/1989,NA,Female,Customer Operations,E783,31/12/2014,Millennials,25.5
E769,Active,0,New York,Analyst,27/03/2010,22/02/1990,NA,Male,Customer Operations,E4051,31/12/2014,Millennials,24.9
E11625,Inactive,1,New York,Analyst,04/11/2011,09/05/1989,28/08/2014,Female,Customer Operations,E783,31/12/2014,Millennials,25.3
E11546,Active,0,Florida,Analyst,29/03/2012,14/05/1990,NA,Male,Customer Operations,E13935,31/12/2014,Millennials,24.7
E11544,Active,0,New York,Analyst,02/05/2012,06/04/1990,NA,Male,Customer Operations,E11147,31/12/2014,Millennials,24.8
E11519,Active,0,New York,Analyst,16/09/2011,04/04/1990,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,24.8
E11503,Active,0,Florida,Analyst,25/01/2012,05/07/1990,NA,Male,Customer Operations,E2312,31/12/2014,Millennials,24.5
E11341,Active,0,Florida,Analyst,23/05/2012,07/08/1989,NA,Male,Customer Operations,E4839,31/12/2014,Millennials,25.4
E11338,Active,0,New York,Analyst,15/07/2011,02/12/1989,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,25.1
E11318,Inactive,1,New York,Analyst,17/08/2011,07/10/1988,20/02/2014,Female,Customer Operations,E3971,31/12/2014,Millennials,25.4
E893,Active,0,New York,Analyst,25/02/2011,05/04/1990,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,24.8
E11119,Active,0,New York,Analyst,17/02/2010,06/01/1990,NA,Female,Customer Operations,E77,31/12/2014,Millennials,25
E11073,Inactive,1,New York,Analyst,09/06/2010,27/07/1989,02/06/2014,Male,Customer Operations,E9766,31/12/2014,Millennials,24.9
E11065,Active,0,Florida,Analyst,19/09/2012,03/04/1990,NA,Male,Customer Operations,E3312,31/12/2014,Millennials,24.8
E965,Active,0,New York,Analyst,16/09/2011,12/10/1989,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,25.2
E13539,Inactive,1,Florida,Specialist,30/05/2012,30/09/1989,11/12/2014,Male,Customer Operations,E2243,31/12/2014,Millennials,25.2
E10865,Active,0,New York,Analyst,18/07/2012,15/05/1990,NA,Female,Customer Operations,E10774,31/12/2014,Millennials,24.7
E1035,Active,0,New York,Analyst,18/05/2012,23/01/1990,NA,Female,Customer Operations,E2285,31/12/2014,Millennials,25
E10823,Inactive,1,New York,Analyst,18/11/2011,14/02/1989,15/02/2014,Female,Customer Operations,E3298,31/12/2014,Millennials,25
E10737,Active,0,Florida,Analyst,28/09/2011,07/05/1990,NA,Male,Customer Operations,E3249,31/12/2014,Millennials,24.7
E10702,Active,0,New York,Analyst,29/07/2011,07/11/1989,NA,Female,Customer Operations,E4306,31/12/2014,Millennials,25.2
E1097,Inactive,1,Chicago,Analyst,07/12/2011,06/06/1989,14/09/2014,Male,Customer Operations,E80,31/12/2014,Millennials,25.3
E10529,Active,0,Florida,Analyst,06/07/2011,09/01/1990,NA,Male,Customer Operations,E9218,31/12/2014,Millennials,25
E10502,Inactive,1,New York,Analyst,18/08/2011,21/04/1989,19/06/2014,Male,Customer Operations,E162,31/12/2014,Millennials,25.2
E10404,Active,0,New York,Analyst,05/11/2011,26/10/1989,NA,Female,Customer Operations,E4051,31/12/2014,Millennials,25.2
E10394,Active,0,Florida,Analyst,04/01/2012,02/12/1989,NA,Male,Customer Operations,E13928,31/12/2014,Millennials,25.1
E10315,Inactive,1,New York,Analyst,18/04/2012,01/03/1990,16/09/2014,Male,Customer Operations,E9182,31/12/2014,Millennials,24.6
E10274,Inactive,1,Florida,Analyst,31/08/2011,04/11/1988,20/03/2014,Male,Customer Operations,E8074,31/12/2014,Millennials,25.4
E10213,Active,0,New York,Analyst,31/07/2011,13/08/1989,NA,Male,Customer Operations,E8017,31/12/2014,Millennials,25.4
E10181,Active,0,New York,Analyst,04/07/2012,21/09/1989,NA,Male,Customer Operations,E12308,31/12/2014,Millennials,25.3
E1234,Active,0,New York,Analyst,31/08/2011,16/07/1989,NA,Male,Customer Operations,E4030,31/12/2014,Millennials,25.5
E10095,Inactive,1,Chicago,Analyst,21/09/2011,01/03/1989,30/04/2014,Male,Customer Operations,E7541,31/12/2014,Millennials,25.2
E1246,Active,0,New York,Analyst,24/07/2011,23/02/1990,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,24.9
E10065,Active,0,New York,Analyst,30/03/2012,07/03/1990,NA,Male,Customer Operations,E4955,31/12/2014,Millennials,24.8
E10012,Active,0,Chicago,Analyst,06/03/2011,04/12/1989,NA,Female,Customer Operations,E9335,31/12/2014,Millennials,25.1
E9835,Inactive,1,New York,Analyst,18/04/2012,04/01/1989,07/05/2014,Female,Customer Operations,E8025,31/12/2014,Millennials,25.4
E9768,Active,0,Florida,Analyst,24/08/2011,13/01/1990,NA,Male,Customer Operations,E13421,31/12/2014,Millennials,25
E1373,Active,0,New York,Analyst,09/03/2012,21/02/1990,NA,Male,Customer Operations,E4030,31/12/2014,Millennials,24.9
E9623,Active,0,Florida,Analyst,30/05/2012,30/12/1989,NA,Male,Customer Operations,E10072,31/12/2014,Millennials,25
E1382,Inactive,1,Chicago,Analyst,12/10/2011,02/05/1989,25/05/2014,Male,Customer Operations,E11660,31/12/2014,Millennials,25.1
E9600,Inactive,1,New York,Analyst,09/03/2012,16/12/1989,05/11/2014,Male,Customer Operations,E9351,31/12/2014,Millennials,24.9
E9585,Active,0,New York,Analyst,09/03/2012,25/12/1989,NA,Male,Customer Operations,E3606,31/12/2014,Millennials,25
E9581,Inactive,1,New York,Analyst,17/02/2012,01/11/1989,19/06/2014,Female,Customer Operations,E4896,31/12/2014,Millennials,24.7
E9436,Inactive,1,New York,Analyst,30/03/2012,27/07/1989,26/06/2014,Male,Customer Operations,E9574,31/12/2014,Millennials,24.9
E1460,Active,0,Florida,Analyst,07/04/2010,12/07/1989,NA,Female,Customer Operations,E13176,31/12/2014,Millennials,25.5
E9401,Inactive,1,Florida,Analyst,26/07/2012,08/01/1990,22/10/2014,Male,Customer Operations,E11297,31/12/2014,Millennials,24.8
E9242,Inactive,1,New York,Analyst,21/03/2012,01/04/1989,07/08/2014,Female,Customer Operations,E10863,31/12/2014,Millennials,25.4
E1517,Active,0,New York,Analyst,01/01/2011,21/03/1990,NA,Female,Customer Operations,E1475,31/12/2014,Millennials,24.8
E9151,Active,0,New York,Analyst,02/03/2012,05/11/1989,NA,Female,Customer Operations,E191,31/12/2014,Millennials,25.2
E1527,Active,0,New York,Analyst,29/07/2011,06/11/1989,NA,Male,Customer Operations,E13633,31/12/2014,Millennials,25.2
E9104,Active,0,New York,Analyst,03/02/2012,13/12/1989,NA,Female,Customer Operations,E4955,31/12/2014,Millennials,25.1
E1592,Active,0,New York,Analyst,30/03/2012,27/05/1990,NA,Male,Customer Operations,E1003,31/12/2014,Millennials,24.6
E8957,Active,0,Florida,Analyst,18/01/2012,15/05/1990,NA,Male,Customer Operations,E968,31/12/2014,Millennials,24.7
E8950,Active,0,New York,Analyst,05/11/2011,23/03/1990,NA,Male,Customer Operations,E10524,31/12/2014,Millennials,24.8
E3917,Inactive,1,New York,Analyst,30/09/2011,25/04/1990,14/12/2014,Female,Customer Operations,E7466,31/12/2014,Millennials,24.7
E1610,Active,0,New York,Analyst,21/10/2011,24/08/1989,NA,Male,Customer Operations,E2106,31/12/2014,Millennials,25.4
E8921,Active,0,New York,Analyst,21/12/2011,03/04/1990,NA,Male,Customer Operations,E73,31/12/2014,Millennials,24.8
E1626,Active,0,New York,Analyst,28/10/2011,24/04/1990,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,24.7
E8819,Active,0,Florida,Analyst,11/01/2012,15/04/1990,NA,Female,Customer Operations,E5879,31/12/2014,Millennials,24.7
E1667,Active,0,New York,Analyst,01/01/2011,28/04/1990,NA,Female,Customer Operations,E162,31/12/2014,Millennials,24.7
E1678,Active,0,New York,Analyst,15/07/2011,28/08/1989,NA,Male,Customer Operations,E3360,31/12/2014,Millennials,25.4
E8703,Active,0,New York,Analyst,11/08/2011,16/07/1989,NA,Male,Customer Operations,E8582,31/12/2014,Millennials,25.5
E8529,Active,0,Florida,Analyst,19/09/2012,10/07/1989,NA,Male,Customer Operations,E12855,31/12/2014,Millennials,25.5
E8516,Active,0,New York,Analyst,30/03/2012,15/04/1990,NA,Female,Customer Operations,E4955,31/12/2014,Millennials,24.7
E1740,Active,0,New York,Analyst,09/03/2012,25/05/1990,NA,Female,Customer Operations,E4030,31/12/2014,Millennials,24.6
E8453,Active,0,New York,Analyst,09/07/2010,05/01/1990,NA,Female,Customer Operations,E12038,31/12/2014,Millennials,25
E1771,Inactive,1,New York,Analyst,07/04/2010,26/10/1989,15/10/2014,Male,Customer Operations,E3606,31/12/2014,Millennials,25
E8385,Inactive,1,Florida,Analyst,26/07/2012,28/09/1989,10/04/2014,Female,Customer Operations,E1228,31/12/2014,Millennials,24.6
E8379,Active,0,New York,Analyst,28/12/2011,07/01/1990,NA,Female,Customer Operations,E12073,31/12/2014,Millennials,25
E1789,Active,0,New York,Analyst,30/03/2012,04/06/1990,NA,Female,Customer Operations,E1003,31/12/2014,Millennials,24.6
E8237,Active,0,New York,Analyst,21/10/2011,06/03/1990,NA,Male,Customer Operations,E8582,31/12/2014,Millennials,24.8
E8223,Active,0,New York,Analyst,25/02/2011,04/01/1990,NA,Female,Customer Operations,E3360,31/12/2014,Millennials,25
E8213,Active,0,Florida,Analyst,10/08/2011,17/03/1990,NA,Male,Customer Operations,E7018,31/12/2014,Millennials,24.8
E1867,Inactive,1,Chicago,Analyst,17/08/2011,22/03/1989,22/05/2014,Female,Customer Operations,E6634,31/12/2014,Millennials,25.2
E8131,Active,0,Florida,Analyst,01/12/2010,28/08/1989,NA,Male,Customer Operations,E1149,31/12/2014,Millennials,25.4
E8092,Active,0,Florida,Analyst,26/07/2012,22/01/1990,NA,Male,Customer Operations,E4115,31/12/2014,Millennials,25
E8066,Active,0,New York,Analyst,22/03/2012,05/05/1990,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,24.7
E1931,Active,0,Florida,Analyst,30/05/2012,29/11/1989,NA,Male,Customer Operations,E8183,31/12/2014,Millennials,25.1
E7926,Active,0,New York,Analyst,29/12/2010,24/09/1989,NA,Female,Customer Operations,E4051,31/12/2014,Millennials,25.3
E7904,Active,0,Florida,Analyst,18/05/2011,30/04/1990,NA,Male,Customer Operations,E4096,31/12/2014,Millennials,24.7
E7874,Active,0,New York,Analyst,08/09/2011,15/11/1989,NA,Female,Customer Operations,E77,31/12/2014,Millennials,25.1
E7847,Active,0,New York,Analyst,04/06/2010,27/01/1990,NA,Female,Customer Operations,E77,31/12/2014,Millennials,24.9
E7762,Active,0,New York,Analyst,21/10/2011,03/12/1989,NA,Female,Customer Operations,E10524,31/12/2014,Millennials,25.1
E7752,Active,0,New York,Analyst,27/01/2012,07/10/1989,NA,Male,Customer Operations,E13633,31/12/2014,Millennials,25.3
E7701,Active,0,New York,Analyst,10/03/2010,25/01/1990,NA,Female,Customer Operations,E12897,31/12/2014,Millennials,25
E7654,Active,0,Florida,Analyst,04/01/2012,13/01/1990,NA,Male,Customer Operations,E8767,31/12/2014,Millennials,25
E7599,Active,0,New York,Analyst,17/08/2011,02/11/1989,NA,Male,Customer Operations,E2106,31/12/2014,Millennials,25.2
E7586,Active,0,New York,Analyst,01/01/2011,16/05/1990,NA,Female,Customer Operations,E1475,31/12/2014,Millennials,24.6
E7556,Inactive,1,New York,Analyst,10/08/2011,10/06/1989,15/01/2014,Male,Customer Operations,E1171,31/12/2014,Millennials,24.6
E7516,Active,0,Florida,Analyst,13/07/2011,30/11/1989,NA,Male,Customer Operations,E1149,31/12/2014,Millennials,25.1
E7470,Active,0,Florida,Analyst,04/01/2012,19/04/1990,NA,Male,Customer Operations,E88,31/12/2014,Millennials,24.7
E7323,Active,0,New York,Analyst,17/08/2011,12/03/1990,NA,Male,Customer Operations,E2106,31/12/2014,Millennials,24.8
E2088,Active,0,New York,Analyst,02/05/2012,30/08/1989,NA,Female,Customer Operations,E12620,31/12/2014,Millennials,25.4
E7273,Active,0,New York,Analyst,21/10/2011,11/05/1990,NA,Male,Customer Operations,E10524,31/12/2014,Millennials,24.7
E7272,Active,0,Florida,Analyst,07/04/2010,16/07/1989,NA,Male,Customer Operations,E13421,31/12/2014,Millennials,25.5
E6998,Active,0,Florida,Analyst,22/06/2011,12/01/1990,NA,Male,Customer Operations,E13421,31/12/2014,Millennials,25
E6946,Active,0,New York,Analyst,21/12/2011,01/12/1989,NA,Male,Customer Operations,E12073,31/12/2014,Millennials,25.1
E6858,Active,0,New York,Analyst,01/09/2011,26/11/1989,NA,Male,Customer Operations,E4306,31/12/2014,Millennials,25.1
E6832,Active,0,New York,Analyst,16/09/2011,22/12/1989,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,25
E6810,Active,0,New York,Analyst,04/07/2012,14/08/1989,NA,Male,Customer Operations,E7896,31/12/2014,Millennials,25.4
E6774,Inactive,1,Florida,Analyst,26/07/2012,23/04/1989,21/08/2014,Female,Customer Operations,E11139,31/12/2014,Millennials,25.4
E6647,Active,0,New York,Analyst,29/12/2010,20/03/1990,NA,Male,Customer Operations,E10524,31/12/2014,Millennials,24.8
E6585,Inactive,1,Chicago,Analyst,06/07/2011,03/12/1988,16/01/2014,Male,Customer Operations,E5933,31/12/2014,Millennials,25.1
E6499,Inactive,1,New York,Analyst,17/02/2010,13/08/1989,29/05/2014,Female,Customer Operations,E11751,31/12/2014,Millennials,24.8
E2334,Active,0,New York,Analyst,20/05/2011,07/11/1989,NA,Male,Customer Operations,E359,31/12/2014,Millennials,25.2
E6457,Active,0,Florida,Analyst,31/08/2011,12/08/1989,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,25.4
E2371,Inactive,1,New York,Analyst,23/07/2010,11/06/1989,28/07/2014,Male,Customer Operations,E12142,31/12/2014,Millennials,25.2
E2453,Active,0,Florida,Analyst,30/05/2012,09/04/1990,NA,Male,Customer Operations,E88,31/12/2014,Millennials,24.8
E2485,Active,0,New York,Analyst,17/08/2011,03/10/1989,NA,Female,Customer Operations,E8862,31/12/2014,Millennials,25.3
E6052,Inactive,1,Chicago,Analyst,08/06/2011,09/11/1988,24/03/2014,Male,Customer Operations,E12480,31/12/2014,Millennials,25.4
E5949,Active,0,Florida,Analyst,30/03/2011,20/01/1990,NA,Male,Customer Operations,E3249,31/12/2014,Millennials,25
E5896,Active,0,New York,Analyst,15/07/2011,14/10/1989,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,25.2
E5817,Active,0,New York,Analyst,27/07/2012,20/08/1989,NA,Male,Customer Operations,E12897,31/12/2014,Millennials,25.4
E5681,Inactive,1,Florida,Analyst,27/01/2010,20/09/1988,30/01/2014,Male,Customer Operations,E1149,31/12/2014,Millennials,25.4
E2627,Active,0,New York,Analyst,04/07/2012,26/03/1990,NA,Female,Customer Operations,E5962,31/12/2014,Millennials,24.8
E5567,Active,0,New York,Analyst,28/10/2011,01/06/1990,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,24.6
E2711,Active,0,New York,Analyst,20/08/2010,04/02/1990,NA,Female,Customer Operations,E162,31/12/2014,Millennials,24.9
E5385,Inactive,1,New York,Analyst,30/03/2012,13/11/1989,16/09/2014,Female,Customer Operations,E1475,31/12/2014,Millennials,24.9
E2733,Active,0,Florida,Analyst,10/03/2010,27/02/1990,NA,Male,Customer Operations,E1149,31/12/2014,Millennials,24.9
E5363,Active,0,New York,Analyst,21/12/2011,24/11/1989,NA,Female,Customer Operations,E12073,31/12/2014,Millennials,25.1
E5359,Active,0,New York,Analyst,09/12/2011,18/12/1989,NA,Female,Customer Operations,E10524,31/12/2014,Millennials,25.1
E2760,Active,0,Florida,Analyst,14/03/2012,01/08/1989,NA,Male,Customer Operations,E3089,31/12/2014,Millennials,25.4
E5249,Active,0,Florida,Analyst,18/01/2012,07/11/1989,NA,Female,Customer Operations,E13935,31/12/2014,Millennials,25.2
E5028,Active,0,New York,Analyst,04/07/2012,04/05/1990,NA,Female,Customer Operations,E12308,31/12/2014,Millennials,24.7
E5019,Inactive,1,New York,Analyst,11/08/2011,13/12/1989,20/11/2014,Female,Customer Operations,E12494,31/12/2014,Millennials,25
E5013,Active,0,New York,Analyst,04/07/2012,14/11/1989,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,25.2
E4978,Active,0,New York,Analyst,01/01/2011,11/05/1990,NA,Female,Customer Operations,E12073,31/12/2014,Millennials,24.7
E4926,Inactive,1,Chicago,Analyst,29/02/2012,06/01/1989,15/01/2014,Female,Customer Operations,E11176,31/12/2014,Millennials,25
E4884,Active,0,New York,Analyst,06/08/2011,06/12/1989,NA,Male,Customer Operations,E12620,31/12/2014,Millennials,25.1
E4796,Active,0,New York,Analyst,15/04/2011,15/05/1990,NA,Male,Customer Operations,E8582,31/12/2014,Millennials,24.7
E2922,Inactive,1,Florida,Analyst,26/07/2012,28/09/1989,16/11/2014,Male,Customer Operations,E13918,31/12/2014,Millennials,25.2
E4573,Active,0,New York,Analyst,01/01/2011,25/05/1990,NA,Female,Customer Operations,E1475,31/12/2014,Millennials,24.6
E4568,Active,0,Florida,Analyst,19/09/2012,21/01/1990,NA,Male,Customer Operations,E12128,31/12/2014,Millennials,25
E4561,Active,0,New York,Analyst,17/02/2012,03/07/1990,NA,Male,Customer Operations,E6775,31/12/2014,Millennials,24.5
E4509,Active,0,New York,Analyst,09/03/2012,29/10/1989,NA,Female,Customer Operations,E12897,31/12/2014,Millennials,25.2
E4498,Active,0,New York,Analyst,18/04/2012,16/01/1990,NA,Female,Customer Operations,E5357,31/12/2014,Millennials,25
E4482,Active,0,Florida,Analyst,25/01/2012,08/03/1990,NA,Male,Customer Operations,E10429,31/12/2014,Millennials,24.8
E4255,Active,0,New York,Analyst,28/12/2011,10/07/1989,NA,Male,Customer Operations,E12073,31/12/2014,Millennials,25.5
E4244,Active,0,Florida,Analyst,28/09/2011,17/06/1990,NA,Male,Customer Operations,E11047,31/12/2014,Millennials,24.6
E4223,Active,0,New York,Analyst,17/08/2011,25/05/1990,NA,Female,Customer Operations,E2106,31/12/2014,Millennials,24.6
E4222,Active,0,Florida,Analyst,26/07/2012,18/06/1990,NA,Male,Customer Operations,E7018,31/12/2014,Millennials,24.6
E4185,Active,0,Florida,Analyst,19/09/2012,18/10/1989,NA,Male,Customer Operations,E5773,31/12/2014,Millennials,25.2
E4056,Active,0,New York,Analyst,09/11/2011,26/05/1990,NA,Female,Customer Operations,E9185,31/12/2014,Millennials,24.6
E4055,Active,0,New York,Analyst,01/01/2011,13/10/1989,NA,Female,Customer Operations,E1475,31/12/2014,Millennials,25.2
E3161,Active,0,New York,Analyst,21/10/2011,09/06/1990,NA,Female,Customer Operations,E1454,31/12/2014,Millennials,24.6
E3874,Inactive,1,New York,Analyst,23/07/2010,07/07/1989,18/05/2014,Male,Customer Operations,E6655,31/12/2014,Millennials,24.9
